id,seed,iteration,stage,group,market,rel. loss0,rel. loss1,agent_0_prices,agent_1_prices,agent_platform_welfare,agent_consumer_welfare,agent_social_welfare,agent_0_installed_base,agent_1_installed_base,agent_0_demand,agent_1_demand,agent_outside_split,agent_platform0_split,agent_platform1_split,agent_0_retention,agent_1_retention,agent_55_tip_demand,agent_60_tip_demand,agent_70_tip_demand,agent_80_tip_demand,agent_55_tip_base,agent_60_tip_base,agent_70_tip_base,agent_80_tip_base
A2_0,0,2000,0,0,all,0.0014284015601798705,-0.00333961327678578,0.760338544845581,0.7596970796585083,0.26002103090286255,0.7608060836791992,1.020827054977417,0.5099999904632568,0.49000000953674316,0.5049999952316284,0.4950000047683716,0.0,0.5049999952316284,0.4950000047683716,,,,,,,,,,
A2_0,0,2000,1,0,all,0.0014284015601798705,-0.00333961327678578,0.7608020305633545,0.7555443644523621,0.2581626772880554,0.7626696825027466,1.0208323001861572,0.5074999928474426,0.4925000071525574,0.49799999594688416,0.5019999742507935,0.0,0.49799999594688416,0.5019999742507935,0.986138641834259,0.9999999403953552,,,,,,,,
A2_0,0,2000,2,0,all,0.0014284015601798705,-0.00333961327678578,0.7591453194618225,0.7552210092544556,0.2571883797645569,0.7636445760726929,1.0208330154418945,0.5027499794960022,0.4972499907016754,0.5013333559036255,0.4986666738986969,0.0,0.5013333559036255,0.4986666738986969,1.0,0.9933599233627319,0.64453125,0.33203125,0.09765625,0.00390625,0.0,0.0,0.0,0.0
A2_0,1,2000,0,0,all,-0.0016988289447048555,-0.006524813606892277,0.7579941153526306,0.7580695748329163,0.2580319046974182,0.7628013491630554,1.0208332538604736,0.5099999904632568,0.49000000953674316,0.49933332204818726,0.5006666779518127,0.0,0.49933332204818726,0.5006666779518127,,,,,,,,,,
A2_0,1,2000,1,0,all,-0.0016988289447048555,-0.006524813606892277,0.7584035992622375,0.7547975778579712,0.256577730178833,0.7642456293106079,1.020823359489441,0.5046666860580444,0.49533334374427795,0.4936666488647461,0.5063333511352539,0.0,0.4936666488647461,0.5063333511352539,0.9886515736579895,0.9999999403953552,,,,,,,,
A2_0,1,2000,2,0,all,-0.0016988289447048555,-0.006524813606892277,0.7561254501342773,0.7543231248855591,0.25522008538246155,0.7656119465827942,1.0208320617675781,0.49916666746139526,0.5008333325386047,0.4976666569709778,0.5023333430290222,0.0,0.4976666569709778,0.5023333430290222,1.0,0.9921000599861145,0.6328125,0.3359375,0.09765625,0.00390625,0.0,0.0,0.0,0.0
A2_0,2,2000,0,0,all,-0.000498809075800688,0.0002505673153160304,0.751797080039978,0.7501455545425415,0.25097957253456116,0.769847571849823,1.0208271741867065,0.5099999904632568,0.49000000953674316,0.5049999952316284,0.4950000047683716,0.0,0.5049999952316284,0.4950000047683716,,,,,,,,,,
A2_0,2,2000,1,0,all,-0.000498809075800688,0.0002505673153160304,0.7522389888763428,0.7470583915710449,0.24963831901550293,0.7711940407752991,1.0208323001861572,0.5074999928474426,0.4925000071525574,0.49799999594688416,0.5019999742507935,0.0,0.49799999594688416,0.5019999742507935,0.986138641834259,0.9999999403953552,,,,,,,,
A2_0,2,2000,2,0,all,-0.000498809075800688,0.0002505673153160304,0.7501251697540283,0.746617317199707,0.24837708473205566,0.7724555730819702,1.0208326578140259,0.5027499794960022,0.4972499907016754,0.5016666650772095,0.4983333349227905,0.0,0.5016666650772095,0.4983333349227905,1.0,0.9926959276199341,0.67578125,0.34765625,0.109375,0.0078125,0.0,0.0,0.0,0.0
A2_0,3,2000,0,0,all,-0.0003259577332037633,0.00014478924009542204,0.7597025036811829,0.7587924003601074,0.2592453360557556,0.7615866661071777,1.0208320617675781,0.5099999904632568,0.49000000953674316,0.4976666569709778,0.5023333430290222,0.0,0.4976666569709778,0.5023333430290222,,,,,,,,,,
A2_0,3,2000,1,0,all,-0.0003259577332037633,0.00014478924009542204,0.7601168751716614,0.7556394934654236,0.2578498125076294,0.7629735469818115,1.020823359489441,0.5038332939147949,0.4961666762828827,0.4936666488647461,0.5063333511352539,0.0,0.4936666488647461,0.5063333511352539,0.9919624924659729,1.0,,,,,,,,
A2_0,3,2000,2,0,all,-0.0003259577332037633,0.00014478924009542204,0.7578156590461731,0.755255401134491,0.2565244436264038,0.7643042206764221,1.0208287239074707,0.4987499713897705,0.5012500286102295,0.49566665291786194,0.5043333172798157,0.0,0.49566665291786194,0.5043333172798157,1.0,0.9960500001907349,0.6640625,0.328125,0.09765625,0.00390625,0.0,0.0,0.0,0.0
A2_0,4,2000,0,0,all,0.0007031259664668221,0.0011265277517577,0.7461468577384949,0.7455124855041504,0.2458309382200241,0.7750014066696167,1.0208323001861572,0.5099999904632568,0.49000000953674316,0.5019999742507935,0.49799999594688416,0.0,0.5019999742507935,0.49799999594688416,,,,,,,,,,
A2_0,4,2000,1,0,all,0.0007031259664668221,0.0011265277517577,0.7467120289802551,0.7425321340560913,0.24460119009017944,0.7762259244918823,1.020827054977417,0.5059999823570251,0.49400001764297485,0.4950000047683716,0.5049999952316284,0.0,0.4950000047683716,0.5049999952316284,0.9860557913780212,1.0,,,,,,,,
A2_0,4,2000,2,0,all,0.0007031259664668221,0.0011265277517577,0.7444509267807007,0.7419493794441223,0.24319681525230408,0.7776361703872681,1.0208330154418945,0.500499963760376,0.49950000643730164,0.4986666738986969,0.5013333559036255,0.0,0.4986666738986969,0.5013333559036255,0.9999999403953552,0.9927393198013306,0.69921875,0.36328125,0.11328125,0.0078125,0.0,0.0,0.0,0.0
A2_0,5,2000,0,0,all,0.00022778440110726716,-0.0050725876219264165,0.7530598640441895,0.755835771560669,0.25446632504463196,0.7663559913635254,1.020822286605835,0.5099999904632568,0.49000000953674316,0.4933333396911621,0.5066666603088379,0.0,0.4933333396911621,0.5066666603088379,,,,,,,,,,
A2_0,5,2000,1,0,all,0.00022778440110726716,-0.0050725876219264165,0.7543540000915527,0.7534257173538208,0.25387686491012573,0.7669075131416321,1.0207843780517578,0.5016666650772095,0.4983333349227905,0.4860000014305115,0.5139999985694885,0.0,0.4860000014305115,0.5139999985694885,0.9851351380348206,1.0,,,,,,,,
A2_0,5,2000,2,0,all,0.00022778440110726716,-0.0050725876219264165,0.7514442205429077,0.7524149417877197,0.2519386410713196,0.7688729166984558,1.0208115577697754,0.4938333332538605,0.5061666965484619,0.4906666576862335,0.5093333125114441,0.0,0.4906666576862335,0.5093333125114441,1.0,0.990920901298523,0.65625,0.3515625,0.09765625,0.00390625,0.0,0.0,0.0,0.0
A2_0,6,2000,0,0,all,-0.002266603880396456,7.136538154250971e-05,0.7463372945785522,0.7486732602119446,0.2475200593471527,0.7733032703399658,1.020823359489441,0.5099999904632568,0.49000000953674316,0.4936666488647461,0.5063333511352539,0.0,0.4936666488647461,0.5063333511352539,,,,,,,,,,
A2_0,6,2000,1,0,all,-0.002266603880396456,7.136538154250971e-05,0.7470102310180664,0.7458149194717407,0.24639742076396942,0.7743958234786987,1.0207931995391846,0.5018333196640015,0.49816668033599854,0.4873333275318146,0.512666642665863,0.0,0.4873333275318146,0.512666642665863,0.9871708750724792,1.0,,,,,,,,
A2_0,6,2000,2,0,all,-0.002266603880396456,7.136538154250971e-05,0.7446775436401367,0.7454023957252502,0.2450469732284546,0.7757630348205566,1.0208100080490112,0.4945833086967468,0.5054166316986084,0.49033331871032715,0.5096666812896729,0.0,0.49033331871032715,0.5096666812896729,1.0,0.9941482543945312,0.6796875,0.3828125,0.1171875,0.00390625,0.0,0.0,0.0,0.0
A2_0,7,2000,0,0,all,0.007788581600086331,-0.007083815794047821,0.7491870522499084,0.7524757981300354,0.2508500814437866,0.7699753046035767,1.0208253860473633,0.5099999904632568,0.49000000953674316,0.49433332681655884,0.5056666731834412,0.0,0.49433332681655884,0.5056666731834412,,,,,,,,,,
A2_0,7,2000,1,0,all,0.007788581600086331,-0.007083815794047821,0.7502897381782532,0.7497021555900574,0.24998830258846283,0.7708028554916382,1.0207911729812622,0.5021666288375854,0.49783334136009216,0.4869999885559082,0.5130000114440918,0.0,0.4869999885559082,0.5130000114440918,0.9851652383804321,1.0,,,,,,,,
A2_0,7,2000,2,0,all,0.007788581600086331,-0.007083815794047821,0.7476226687431335,0.7489933371543884,0.2483166754245758,0.7725066542625427,1.020823359489441,0.4945833086967468,0.5054166913032532,0.4936666488647461,0.5063333511352539,0.0,0.4936666488647461,0.5063333511352539,1.0,0.9870045781135559,0.68359375,0.34375,0.109375,0.00390625,0.0,0.0,0.0,0.0
A2_0,8,2000,0,0,all,0.001523373101172898,-0.0011880903435450563,0.7499439716339111,0.7488173842430115,0.24938443303108215,0.7714461088180542,1.020830512046814,0.5099999904632568,0.49000000953674316,0.503333330154419,0.49666666984558105,0.0,0.503333330154419,0.49666666984558105,,,,,,,,,,
A2_0,8,2000,1,0,all,0.001523373101172898,-0.0011880903435450563,0.7506995797157288,0.7454128265380859,0.24802976846694946,0.7727973461151123,1.020827054977417,0.5066666603088379,0.4933333396911621,0.4950000047683716,0.5049999952316284,0.0,0.4950000047683716,0.5049999952316284,0.9834437370300293,1.0,,,,,,,,
A2_0,8,2000,2,0,all,0.001523373101172898,-0.0011880903435450563,0.7488875389099121,0.7450293302536011,0.2469494342803955,0.7738825678825378,1.0208320617675781,0.5008333325386047,0.49916666746139526,0.4976666569709778,0.5023333430290222,0.0,0.4976666569709778,0.5023333430290222,0.9999999403953552,0.9947195053100586,0.69140625,0.35546875,0.1015625,0.00390625,0.0,0.0,0.0,0.0
