id,seed,iteration,stage,group,market,rel. loss0,rel. loss1,agent_0_prices,agent_1_prices,agent_platform_welfare,agent_consumer_welfare,agent_social_welfare,agent_0_installed_base,agent_1_installed_base,agent_0_demand,agent_1_demand,agent_outside_split,agent_platform0_split,agent_platform1_split,agent_0_retention,agent_1_retention,agent_55_tip_demand,agent_60_tip_demand,agent_70_tip_demand,agent_80_tip_demand,agent_55_tip_base,agent_60_tip_base,agent_70_tip_base,agent_80_tip_base
fig6.4_a,0,2000,0,0,all,0.39472609870463105,0.3903259461338454,0.0,0.0,-0.5,1.565831184387207,1.065831184387207,0.5,0.5,0.5056666731834412,0.49433332681655884,0.0,0.5056666731834412,0.49433332681655884,,,,,,,,,,
fig6.4_a,0,2000,1,0,all,0.39472609870463105,0.3903259461338454,1.4884060621261597,1.4799394607543945,0.9842207431793213,0.08161038160324097,1.065831184387207,0.502833366394043,0.4971666634082794,0.5056666731834412,0.49433332681655884,0.0,0.5056666731834412,0.49433332681655884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fig6.5_LR_10e-4,0,2000,0,0,all,0.13038651760231135,0.12828147271758084,0.4385424256324768,0.4390598237514496,-0.06120249629020691,1.1270322799682617,1.0658297538757324,0.5,0.5,0.5069999694824219,0.49300000071525574,0.0,0.5069999694824219,0.49300000071525574,,,,,,,,,,
fig6.5_LR_10e-4,0,2000,1,0,all,0.13038651760231135,0.12828147271758084,1.155735969543457,1.157602310180664,0.65665602684021,0.409173846244812,1.065829873085022,0.5034999847412109,0.49650001525878906,0.5069999694824219,0.49300000071525574,0.0,0.5069999694824219,0.49300000071525574,1.0,1.0,0.44921875,0.16796875,0.01171875,0.0,0.0,0.0,0.0,0.0
fig6.4_b,0,5000,0,0,all,0.2593391729858754,0.27169408517864035,0.32606518268585205,0.3195517957210541,-0.17722190916538239,1.2430537939071655,1.0658318996429443,0.5,0.5,0.49533331394195557,0.5046666860580444,0.0,0.49533331394195557,0.5046666860580444,,,,,,,,,,
fig6.4_b,0,5000,1,0,all,0.2593391729858754,0.27169408517864035,1.4643722772598267,1.4646775722503662,0.964526355266571,0.10130549967288971,1.0658318996429443,0.4976666569709778,0.5023333430290222,0.49533331394195557,0.5046666860580444,0.0,0.49533331394195557,0.5046666860580444,1.0,1.0,0.4140625,0.13671875,0.0,0.0,0.0,0.0,0.0,0.0
