id,seed,iteration,stage,group,market,rel. loss0,rel. loss1,agent_0_prices,agent_1_prices,agent_platform_welfare,agent_consumer_welfare,agent_social_welfare,agent_0_installed_base,agent_1_installed_base,agent_0_demand,agent_1_demand,agent_outside_split,agent_platform0_split,agent_platform1_split,agent_0_retention,agent_1_retention,agent_55_tip_demand,agent_60_tip_demand,agent_70_tip_demand,agent_80_tip_demand,agent_55_tip_base,agent_60_tip_base,agent_70_tip_base,agent_80_tip_base
0_3,4,2000,1,0,all,0.08548723900924127,0.060585603728455006,0.8842061161994934,0.8902023434638977,0.3872102200984955,0.6336228847503662,1.020833134651184,0.49949997663497925,0.500499963760376,0.4989999830722809,0.5009999871253967,0.0,0.4989999830722809,0.5009999871253967,1.0,0.9999999403953552,0.5859375,0.234375,0.03125,0.00390625,0.0,0.0,0.0,0.0
0_3,5,2000,0,0,all,0.09453288686912109,0.05221773400150498,0.6431213617324829,0.6439184546470642,0.14352813363075256,0.8772784471511841,1.0208065509796143,0.5,0.5,0.4896666705608368,0.5103332996368408,0.0,0.4896666705608368,0.5103332996368408,,,,,,,,,,
0_3,5,2000,1,0,all,0.09453288686912109,0.05221773400150498,0.8945612907409668,0.9063436985015869,0.4005742073059082,0.6202324032783508,1.0208065509796143,0.4948333501815796,0.5051666498184204,0.4896666705608368,0.5103332996368408,0.0,0.4896666705608368,0.5103332996368408,1.0,0.9999999403953552,0.55859375,0.21875,0.03125,0.00390625,0.0,0.0,0.0,0.0
0_3,6,2000,0,0,all,0.10567314159401653,0.0439653474829772,0.639904797077179,0.6409431099891663,0.14043259620666504,0.8803833723068237,1.0208159685134888,0.5,0.5,0.49166667461395264,0.5083333253860474,0.0,0.49166667461395264,0.5083333253860474,,,,,,,,,,
0_3,6,2000,1,0,all,0.10567314159401653,0.0439653474829772,0.8868462443351746,0.8988338708877563,0.392939954996109,0.6278760433197021,1.0208159685134888,0.4958333373069763,0.5041666626930237,0.49166667461395264,0.5083333253860474,0.0,0.49166667461395264,0.5083333253860474,1.0,1.0,0.56640625,0.23828125,0.03515625,0.00390625,0.0,0.0,0.0,0.0
0_3,7,2000,0,0,all,0.08377178559684317,0.05597724068735155,0.6407478451728821,0.6423936486244202,0.14158117771148682,0.8792421817779541,1.020823359489441,0.5,0.5,0.4936666488647461,0.5063333511352539,0.0,0.4936666488647461,0.5063333511352539,,,,,,,,,,
0_3,7,2000,1,0,all,0.08377178559684317,0.05597724068735155,0.8894029259681702,0.9005429744720459,0.3950434923171997,0.6257798671722412,1.020823359489441,0.49683332443237305,0.503166675567627,0.4936666488647461,0.5063333511352539,0.0,0.4936666488647461,0.5063333511352539,1.0,1.0,0.55859375,0.2109375,0.03515625,0.00390625,0.0,0.0,0.0,0.0
0_3,8,2000,0,0,all,0.06575892926107174,0.07101873192365393,0.6386578679084778,0.6376399993896484,0.1381523311138153,0.8826782703399658,1.0208306312561035,0.5,0.5,0.503333330154419,0.49666666984558105,0.0,0.503333330154419,0.49666666984558105,,,,,,,,,,
0_3,8,2000,1,0,all,0.06575892926107174,0.07101873192365393,0.8892554640769958,0.8835613131523132,0.3864273726940155,0.6344032287597656,1.0208306312561035,0.5016666650772095,0.4983333349227905,0.503333330154419,0.49666666984558105,0.0,0.503333330154419,0.49666666984558105,1.0,1.0,0.55859375,0.25390625,0.03515625,0.00390625,0.0,0.0,0.0,0.0
0_3,9,2000,0,0,all,0.0769496439197156,0.06297345200280413,0.647348165512085,0.6452897787094116,0.14631691575050354,0.8745161294937134,1.0208330154418945,0.5,0.5,0.4989999830722809,0.5009999871253967,0.0,0.4989999830722809,0.5009999871253967,,,,,,,,,,
